ProcedureSchema,ProcedureName,object_id,CallsView,TablesCalled,ViewsCalled,TIM GIUA SP VA FRONTEND,Note,BUILD,DEPLOYED,FE_API_Category,FE_API_Service/Usage,FE_API_Command,FE_API_Type,FE_API_Files,FE_API_Found OLD
dbo,JOB_WarningDataInvalid,139199596,0,"[dbo].[Facility], [dbo].[INV_KetChuyen], [dbo].[INV_Product], [dbo].[INV_ProductTemp], [dbo].[L_Customer], [dbo].[L_InventoryStock], [dbo].[L_Product]",,BOQUA,,,,,,,,,
dbo,Job_XoaDanhSachChoKham_ChoTiem,155199653,0,"[dbo].[CN_ClinicalSessions_ChiDinh_TrongNgay], [dbo].[CN_ClinicalSessions_CongKhamTrongNgay], [dbo].[CN_ClinicalSessions_CongKhamTrongNgay_All], [dbo].[CN_RoomStatistics_FacilityID], [dbo].[CN_RoomStatistics_FacilityID_RoomID], [dbo].[L_CapSTTTheoDoiSauTiem_New], [dbo].[MDM_PersonReferredNotification_Today], [dbo].[NotifyChanged_PatientList_InDay], [dbo].[TMP_CN_PhysicianAdmission_ThongKePhongKham], [dbo].[Vaccine_DanhSachChoKham], [dbo].[Vaccine_DanhSachChoKham_DaGoi], [dbo].[Vaccine_DanhSachChoKham_DangKham], [dbo].[Vaccine_DanhSachChoTiem], [dbo].[Vaccine_DanhSachChoTiem_DangTiem], [dbo].[Vaccine_DanhSachChoTiem_DangTiem_LastDay], [dbo].[Vaccine_DanhSachChoTiem_DaTiem], [dbo].[Vaccine_TheoDoiSauTiem_Today]",,BOQUA,,,,,,,,,
dbo,L_StockActionReport_Get,171199710,0,[dbo].[L_StockActionReport],,BOQUA,,,,,,,,,
dbo,LegacyProc,187199767,0,[dbo].[MyTable],,BOQUA,,,,,,,,,
dbo,opt_GetProcedureInfo_ByName,203199824,0,,,BOQUA,,,,,,,,,
dbo,opt_ListProcedureInfos,219199881,0,,,BOQUA,,,,,,,,,
dbo,Proc_LoadVAT,235199938,0,"[dbo].[BIL_InvoiceBusiness], [dbo].[BIL_InvoiceBusinessDetail], [dbo].[INV_ApprovedOut], [dbo].[L_Product], [dbo].[L_ProductNganh]",,BOQUA,,,,,,,,,
dbo,raacct_DeleteRecords,251199995,0,"[dbo].[ConnectionTable], [dbo].[EndpointsAccessedTable], [dbo].[ServerEndpointTable], [dbo].[SessionTable]",,BOQUA,,,,,,,,,
dbo,raacct_GetActiveServerStatistics,267200052,0,[dbo].[SessionTable],,BOQUA,,,,,,,,,
dbo,raacct_GetEndpointsAccessed,283200109,0,"[dbo].[ConnectionTable], [dbo].[EndpointsAccessedTable], [dbo].[ServerEndpointTable], [dbo].[SessionTable]",,BOQUA,,,,,,,,,
dbo,raacct_GetServerStatistics,299200166,0,"[dbo].[ConnectionTable], [dbo].[SessionTable]",,BOQUA,,,,,,,,,
dbo,raacct_GetSessions,315200223,0,"[dbo].[ConnectionTable], [dbo].[SessionTable]",,BOQUA,,,,,,,,,
dbo,raacct_InsertEndpoint,331200280,0,"[dbo].[EndpointsAccessedTable], [dbo].[ServerEndpointTable], [dbo].[SessionTable]",,BOQUA,,,,,,,,,
dbo,raacct_InsertSession,347200337,0,"[dbo].[ConnectionTable], [dbo].[SessionTable]",,BOQUA,,,,,,,,,
dbo,raacct_UpdateSessionBytes,363200394,0,[dbo].[SessionTable],,BOQUA,,,,,,,,,
dbo,raacct_UpdateSessionEnd,379200451,0,[dbo].[SessionTable],,BOQUA,,,,,,,,,
dbo,Recover_Deleted_Data_Proc,395200508,0,,,BOQUA,,,,,,,,,
dbo,Recover_Dropped_Objects_Proc,411200565,0,,,BOQUA,,,,,,,,,
dbo,rep_BaoCaoDoanhThu,427200622,0,"[dbo].[BIL_InvoiceBusiness], [dbo].[BIL_InvoiceBusinessDetail], [dbo].[L_Customer], [dbo].[MDM_Patient]",,BOQUA,,,,,,,,,
dbo,rep_BaoCaoKiemKe,443200679,0,"[dbo].[INV_ApprovedInDetail_Equipment], [dbo].[INV_EquipmentKiemKe], [dbo].[L_Equipment], [dbo].[L_UoM]",,BOQUA,,,,,,,,,
dbo,rep_BaoCaoThongKeTongHopDichVu,459200736,0,"[dbo].[CN_ClinicalSessions], [dbo].[Facility], [dbo].[L_Customer], [dbo].[L_Service], [dbo].[L_ServiceType]",,BOQUA,,,,,,,,,
dbo,rep_BHYTKCBNgoaiTruTongHopExcel,475200793,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_Diagnosis], [dbo].[CN_FacAdmissions], [dbo].[CN_MedicareCard], [dbo].[CN_PhysicianAdmissions], [dbo].[CN_PhysicianConsultations], [dbo].[L_Customer], [dbo].[L_Department], [dbo].[L_PayType], [dbo].[L_Product], [dbo].[L_Service], [dbo].[MDM_Patient]",,BOQUA,,,,,,,,,
dbo,rep_C79DanhSach_GetData_BHYT_OnePerson,523969043,0,"[dbo].[CN_Diagnosis], [dbo].[CN_FacAdmissions], [dbo].[CN_MedicareCard], [dbo].[CN_PhysicianAdmissions], [dbo].[CN_PhysicianConsultations], [dbo].[L_Customer], [dbo].[L_DepartmentRoom], [dbo].[L_Product], [dbo].[L_ReportNgoaiTinhKhamChuBenhBanDau], [dbo].[L_Service], [dbo].[MDM_Patient]",,BOQUA,,,,,,,,,
dbo,rep_DSBNBHYTKCBNgoaiTruExcel,491200850,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[CN_Diagnosis], [dbo].[CN_DoctorDecision], [dbo].[CN_FacAdmissions], [dbo].[CN_MedicareCard], [dbo].[CN_PhysicianAdmissions], [dbo].[CN_PhysicianConsultations], [dbo].[L_Customer], [dbo].[L_DepartmentRoom], [dbo].[L_Product], [dbo].[L_Service], [dbo].[MDM_Patient]",,BOQUA,,,,,,,,,
dbo,rep_getDataNgoaiTruBHYT_XacMinh_OnePerson,507200907,0,"[dbo].[BIL_Invoice_BHYT], [dbo].[BIL_InvoiceDetail_BHYT], [dbo].[CN_FacAdmissions], [dbo].[L_Product], [dbo].[L_Service]",,BOQUA,,,,,,,,,
dbo,rep_GiayDeNghiThanhToan,523200964,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[L_Customer]",,BOQUA,,,,,,,,,
dbo,rep_GiayDeNghiThanhToanVien,539201021,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[L_Customer], [dbo].[L_Vendor]",,BOQUA,,,,,,,,,
dbo,rep_KhamBenhTheoNgay,555201078,0,"[dbo].[CN_Case], [dbo].[CN_FacAdmissions], [dbo].[CN_PhysicianAdmissions], [dbo].[L_DepartmentRoom]",,BOQUA,,,,,,,,,
dbo,rep_LayXuatNhapTon_ToanBenhVien,571201135,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[INV_ApprovedOut], [dbo].[INV_ApprovedOutDetail], [dbo].[INV_KetChuyen], [dbo].[INV_PastPeriodProducts], [dbo].[L_Customer], [dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_UoM]",,BOQUA,,,,,,,,,
dbo,rep_Mau19_BV110_KhongLayTQ,587201192,0,[dbo].[L_Customer],,BOQUA,,,,,,,,,
dbo,rep_PhieuLinhThuocNoiTru,603201249,0,"[dbo].[INV_RequestInDetail], [dbo].[L_Product], [dbo].[L_UoM]",,BOQUA,,,,,,,,,
dbo,rep_PhieuNhapKho,619201306,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[L_Customer], [dbo].[L_InventoryStock], [dbo].[L_Product], [dbo].[L_UoM], [dbo].[L_Vendor]",,BOQUA,,,,,,,,,
dbo,rep_PhuLucHopDongVaccine,635201363,0,"[dbo].[L_Customer], [dbo].[L_Product], [dbo].[L_ServicePackage], [dbo].[Vaccine_HopDong]",,BOQUA,,,,,,,,,
dbo,rep_Report_BienBanGiaoNhanVaccineV2,651201420,0,"[dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[INV_ApprovedOut], [dbo].[INV_ApprovedOutDetail], [dbo].[L_Customer], [dbo].[L_HangSanXuat], [dbo].[L_InventoryStock], [dbo].[L_NhomBenhVaccine], [dbo].[L_Product], [dbo].[L_Product_NhomBenhVaccine], [dbo].[L_UoM]",,BOQUA,,,,,,,,,
dbo,rep_SoKhamSucKhoe,667201477,0,"[dbo].[KSK_FacAdmission_Contract], [dbo].[L_Customer], [dbo].[MDM_InfoMedicalPatient], [dbo].[MDM_Occupation], [dbo].[MDM_Patient]",,BOQUA,,,,,,,,,
dbo,rep_ThongTinTiepDon_KhamBenh,683201534,0,"[dbo].[CN_FacAdmissions], [dbo].[CN_PhysicianAdmissions], [dbo].[L_DepartmentRoom_Reception]",,BOQUA,,,,,,,,,
dbo,rep_ToaThuocForYHCT,699201591,0,"[dbo].[CN_Diagnosis], [dbo].[CN_FacAdmissions], [dbo].[CN_FacAdmissionsExt], [dbo].[CN_HospitalTransferInfo], [dbo].[CN_MedicareCard], [dbo].[CN_PatientScheduledVisits], [dbo].[CN_PhysicianAdmissions], [dbo].[CN_PhysicianConsultations], [dbo].[CN_RX], [dbo].[CN_RXDetail], [dbo].[L_Customer], [dbo].[L_Department], [dbo].[L_DepartmentRoom], [dbo].[MDM_Patient]",,BOQUA,,,,,,,,,
dbo,sp_alterdiagram_Deleted,715201648,0,,,CHUA_CO,,,,,,,,,
dbo,sp_AskBrent,731201705,0,,,CHUA_CO,,,,,,,,,
dbo,sp_Blitz,747201762,0,,,CHUA_CO,,,,,,,,,
dbo,sp_BlitzAnalysis,763201819,0,,,CHUA_CO,,,,,,,,,
dbo,sp_BlitzBackups,779201876,0,,,CHUA_CO,,,,,,,,,
dbo,sp_BlitzCache,795201933,0,,,CHUA_CO,,,,,,,,,
dbo,sp_BlitzFirst,539969100,0,,,CHUA_CO,,,,,,,,,
dbo,sp_BlitzIndex,811201990,0,,,CHUA_CO,,,,,,,,,
dbo,sp_BlitzLock,827202047,0,,,CHUA_CO,,,,,,,,,
dbo,sp_BlitzWho,843202104,0,,,CHUA_CO,,,,,,,,,
dbo,sp_creatediagram_Deleted,859202161,0,,,CHUA_CO,,,,,,,,,
dbo,sp_DatabaseRestore,875202218,0,,,CHUA_CO,,,,,,,,,
dbo,sp_DongY_ChiDinh_LogUpdate,891202275,0,,,CHUA_CO,,,,,,,,,
dbo,sp_dropdiagram_Deleted,907202332,0,,,CHUA_CO,,,,,,,,,
dbo,sp_generate_inserts,923202389,0,,,CHUA_CO,,,,,,,,,
dbo,sp_GenerateReport_Genie,939202446,0,,,CHUA_CO,,,,,,,,,
dbo,sp_helpdiagramdefinition_Deleted,955202503,0,,,CHUA_CO,,,,,,,,,
dbo,sp_helpdiagrams_Deleted,971202560,0,,,CHUA_CO,,,,,,,,,
dbo,sp_ineachdb,987202617,0,,,CHUA_CO,,,,,,,,,
dbo,SP_KiemTraThongTinXuatThuoc,1003202674,0,"[dbo].[INV_ApprovedOut], [dbo].[INV_ApprovedOutDetail], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,sp_LIS_List,1019202731,0,"[dbo].[L_Department], [dbo].[L_DoiTuongTinhTien], [dbo].[L_Service], [dbo].[L_UoM]",,CHUA_CO,,,,,,,,,
dbo,sp_LIS_Order,1035202788,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[L_Service], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,sp_QAClaims_Rule3,1051202845,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_Diagnosis], [dbo].[CN_DrugRequestICD], [dbo].[CN_FacAdmissions], [dbo].[L_Product], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,sp_Recover_Dropped_Objects,1067202902,0,,,CHUA_CO,,,,,,,,,
dbo,sp_renamediagram_Deleted,1083202959,0,,,CHUA_CO,,,,,,,,,
dbo,sp_upgraddiagrams_Deleted,1099203016,0,,,CHUA_CO,,,,,,,,,
dbo,spWriteStringToFile,1115203073,0,,,CHUA_CO,,,,,,,,,
dbo,spWriteToFile_RKL,1131203130,0,,,CHUA_CO,,,,,,,,,
dbo,Sys_SettingsCompare,1147203187,0,[dbo].[Facility],,CHUA_CO,,,,,,,,,
dbo,tri_Recover_Deleted_Data_Proc,1163203244,0,,,CHUA_CO,,,,,,,,,
dbo,Update_Past,1179203301,0,"[dbo].[INV_KetChuyen], [dbo].[INV_PastPeriodProducts]",,CHUA_CO,,,,,,,,,
dbo,Utils_Compare_Scripts,1195203358,0,"[dbo].[L_CaiDatCauHinh], [dbo].[L_Settings_BHYT]",,CHUA_CO,,,,,,,,,
dbo,Utils_Compare_Settings,1211203415,0,,,CHUA_CO,,,,,,,,,
dbo,Utils_ForceSPRecompilation,1227203472,0,,,CHUA_CO,,,,,,,,,
dbo,Utils_GenerateIndexesScript,1243203529,0,,,CHUA_CO,,,,,,,,,
dbo,Utils_GeneratesScriptsAddColumn,1259203586,0,,,CHUA_CO,,,,,,,,,
dbo,Utils_RecompileAllStoredProcedures,1275203643,0,,,CHUA_CO,,,,,,,,,
dbo,Utils_RecompileAllStoredProcedures_New,1291203700,0,,,CHUA_CO,,,,,,,,,
dbo,UTL_ForceSPRecompilation,1307203757,0,,,CHUA_CO,,,,,,,,,
dbo,UTL_RecompileAllStoredProcedures,1323203814,0,,,CHUA_CO,,,,,,,,,
dbo,UTL_RecompileAllStoredProcedures_New,1339203871,0,,,CHUA_CO,,,,,,,,,
dbo,web_CN_ClinicalSessions_Save,1355203928,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,web_CN_Diagnosis_Delete,1371203985,0,[dbo].[CN_Diagnosis],,CHUA_CO,,,,,,,,,
dbo,web_CN_Diagnosis_Get,1387204042,0,[dbo].[CN_Diagnosis],,CHUA_CO,,,,,,,,,
dbo,web_CN_Diagnosis_Save,1403204099,0,[dbo].[CN_Diagnosis],,CHUA_CO,,,,,,,,,
dbo,web_CN_PhysicianConsultations_Get,1419204156,0,[dbo].[CN_PhysicianConsultations],,CHUA_CO,,,,,,,,,
dbo,web_CN_PhysicianConsultations_Save,1435204213,0,[dbo].[CN_PhysicianConsultations],,CHUA_CO,,,,,,,,,
dbo,web_L_ICD10_ListAll,1451204270,0,[dbo].[L_ICD10],,CHUA_CO,,,,,,,,,
dbo,web_L_Service_ListServiceForOutDoctor,1467204327,0,"[dbo].[L_Service], [dbo].[L_ServicePrice], [dbo].[L_ServiceTypeHospital], [dbo].[L_ServiceTypeHospitalSub]",,CHUA_CO,,,,,,,,,
dbo,web_MDM_Patient_GetPatientOPForDoctor,1483204384,0,"[dbo].[CN_CaseChronicDiseases], [dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[CN_PhysicianAdmissions], [dbo].[CN_TransferRoomPatient], [dbo].[L_DepartmentRoom], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,WriteToFile,1499204441,0,,,CHUA_CO,,,,,,,,,
dbo,ws_Admin_ChuyenDoiPhacDoNhomBenh,1515204498,0,"[dbo].[L_Vaccine_NhomBenh_PhacDo], [dbo].[L_Vaccine_NhomBenh_PhacDo_Detail], [dbo].[L_Vaccine_Phacdo], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Delete_ClinicalSessionID,1531204555,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[CN_PhysicianAdmissions]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Get_ClinicalSessionID,1547204612,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_Product], [dbo].[L_Service]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Update_ClinicalSessionID,1563204669,0,[dbo].[CN_ClinicalSessions],,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_4Tables,1579204726,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions], [dbo].[L_DoiTuongSuDungVaccine], [dbo].[L_Product], [dbo].[L_Service], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_ChuyenDoanhThuDiLen,1595204783,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_ChuyenDoanhThuDiXuong,1611204840,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_DoiBienLaiChoMui,1627204897,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_DoiNgayChiDinh,1643204954,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_DoiPhongTiem,1659205011,0,"[dbo].[CN_ClinicalSessions], [dbo].[Vaccine_PhacDoBenhNhan]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_DoiThongTinMuiTiem,1675205068,0,[dbo].[Vaccine_PhacDoBenhNhan_Detail],,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_GoBienLai,1691205125,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions], [dbo].[L_Product], [dbo].[L_ProductPrice]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_PhacDoBenhNhanDetail,1707205182,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_DoiTuongSuDungVaccine], [dbo].[L_Product], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_PhacDoBenhNhanDetail_History,1723205239,0,,,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_PhacDoBenhNhanDetail_V2,1739205296,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_DoiTuongSuDungVaccine], [dbo].[L_Product], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_Admin_Vaccine_XoaPhacDoNhomBenh,1755205353,0,"[dbo].[Vaccine_PhacDoBenhNhan_NhomBenh], [dbo].[Vaccine_PhacDoBenhNhan_NhomBenh_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminCapNhat5NamBHYT,1771205410,0,[dbo].[CN_FacAdmissions],,CHUA_CO,,,,,,,,,
dbo,ws_AdminDeleteBHYT,1787205467,0,[dbo].[BIL_InvoiceDetail_BHYT],,CHUA_CO,,,,,,,,,
dbo,ws_AdminInsertBHYT_FromClinicalSession,1803205524,0,"[dbo].[BIL_InvoiceDetail], [dbo].[BIL_InvoiceDetail_BHYT], [dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[L_Product], [dbo].[L_Service]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminLoadBHYT,1819205581,0,"[dbo].[BIL_InvoiceDetail], [dbo].[BIL_InvoiceDetail_BHYT], [dbo].[CN_ClinicalSessions], [dbo].[L_Product], [dbo].[L_Service]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminLoadDrug,1835205638,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_RXDetail], [dbo].[L_DepartmentRoom], [dbo].[L_PayType], [dbo].[L_Product]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminLoadPatient,1851205695,0,"[dbo].[CN_FacAdmissions], [dbo].[L_PayType], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminLoadService,1867205752,0,"[dbo].[CN_ClinicalSessions], [dbo].[L_DepartmentRoom], [dbo].[L_PayType], [dbo].[L_Service]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminLoadThongTinHanhChinh,1883205809,0,"[dbo].[CN_FacAdmissions], [dbo].[CN_HospitalTransferInfo]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminUpdateClinicalSession,1899205866,0,"[dbo].[CN_Case], [dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions], [dbo].[CN_FacAdmissions_History], [dbo].[CN_InPatientMedicalCostRecordDetail], [dbo].[CN_PhysicianAdmissions]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminUpdateDisChargeOn,1915205923,0,"[dbo].[CN_Case], [dbo].[CN_FacAdmissions], [dbo].[CN_PhysicianAdmissions]",,CHUA_CO,,,,,,,,,
dbo,ws_AdminUpdateService,1931205980,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_FacAdmissions]",,CHUA_CO,,,,,,,,,
dbo,ws_AnswerQuestion_Get,1947206037,0,"[dbo].[CN_PatientAdviseQuestion], [dbo].[L_VNVC_AdviseAnswer], [dbo].[L_VNVC_AdviseQuestion]",,CHUA_CO,,,,,,,,,
dbo,ws_AnswerQuestion_List,1963206094,0,"[dbo].[CN_PatientAdviseQuestion], [dbo].[L_VNVC_AdviseAnswer], [dbo].[L_VNVC_AdviseQuestion]",,CHUA_CO,,,,,,,,,
dbo,ws_API_AdvanceBooking_Validate,1979206151,0,"[dbo].[CN_ClinicalSessions], [dbo].[CN_PhuLucHopDong_Vaccine], [dbo].[CN_PhuLucHopDong_Vaccine_Detail], [dbo].[MDM_Patient], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_HopDong_Detail], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_API_ApproveIn_CapNhatTrangThai,1995206208,0,[dbo].[INV_ApprovedIn],,CHUA_CO,,,,,,,,,
dbo,ws_API_ApproveOut_CapNhatTrangThai,2011206265,0,[dbo].[INV_ApprovedOut],,CHUA_CO,,,,,,,,,
dbo,ws_API_BIL_Invoice_ByInvoiceNo,2027206322,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions], [dbo].[L_CaiDatCauHinh], [dbo].[MDM_Patient], [dbo].[Vaccine_HopDong]",,CHUA_CO,,,,,,,,,
dbo,ws_API_BIL_Invoice_TotalByFacAdmissionID_Get,2043206379,0,"[dbo].[BIL_InvoiceDetail], [dbo].[CN_FacAdmissions], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_API_BIL_InvoiceDetail_ByPatientHospitalID,2059206436,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[Facility], [dbo].[L_Customer], [dbo].[L_DoiTuongSuDungVaccine], [dbo].[L_Product], [dbo].[L_Service], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_API_BIL_InvoiceRefund_ByRefundNo,2075206493,0,"[dbo].[BIL_InvoiceRefund], [dbo].[BIL_InvoiceRefundDetail], [dbo].[CN_ClinicalSessions], [dbo].[MDM_Patient], [dbo].[Vaccine_HopDong]",,CHUA_CO,,,,,,,,,
dbo,ws_API_Billing_HoaDonDienTu,2091206550,0,,,CHUA_CO,,,,,,,,,
dbo,ws_API_CovidLogin,2107206607,0,[dbo].[MDM_Patient_Covid],,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhMuc,2123206664,0,"[dbo].[Facility], [dbo].[INV_ApprovedIn], [dbo].[INV_ApprovedInDetail], [dbo].[L_Customer], [dbo].[L_InventoryStock], [dbo].[L_NuocSanXuat], [dbo].[L_Product], [dbo].[L_ProductType], [dbo].[L_Service], [dbo].[L_ServicePackage], [dbo].[L_UnitConvert], [dbo].[L_UoM], [dbo].[L_Vaccine_Phacdo], [dbo].[L_Vaccine_Phacdo_Detail], [dbo].[L_Vendor], [dbo].[MDM_Patient], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_HopDong_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachBookingTaiTrungTamVNVC,2139206721,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[Facility], [dbo].[L_Product], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachCoLichHenChuaTiemVNVC,7723130,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[Facility], [dbo].[L_Product], [dbo].[MDM_Patient], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachHopDongDangKyTheoNgay,23723187,0,"[dbo].[L_Service], [dbo].[MDM_Patient], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_HopDong_Detail_Root]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachKhongTiem,39723244,0,"[dbo].[CN_ClinicalSessionID_Vaccine], [dbo].[CN_ClinicalSessions], [dbo].[CN_DoctorDecision], [dbo].[CN_PhysicianAdmissions], [dbo].[INV_ApprovedOut], [dbo].[INV_ApprovedOutDetail], [dbo].[L_Customer], [dbo].[L_DepartmentRoom], [dbo].[MDM_Patient], [dbo].[Vaccine_FromWebsite_API], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachMuiTiemTheoNgayHenTiem,55723301,0,"[dbo].[BIL_Invoice], [dbo].[BIL_InvoiceDetail], [dbo].[CN_ClinicalSessions], [dbo].[L_Product], [dbo].[MDM_Patient], [dbo].[Preecook_DanhSachVaccineTheoNgayHenTiem], [dbo].[Vaccine_HopDong], [dbo].[Vaccine_PhacDoBenhNhan], [dbo].[Vaccine_PhacDoBenhNhan_Detail]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachPhieuHuyTheoNgay,71723358,0,"[dbo].[BIL_Invoice], [dbo].[BIL_Invoice_Cash], [dbo].[BIL_Invoice_Credit], [dbo].[BIL_Invoice_PTTT_Link], [dbo].[BIL_Invoice_QAPAY], [dbo].[BIL_Invoice_Transfer], [dbo].[BIL_Invoice_Voucher], [dbo].[BIL_InvoiceRefund], [dbo].[BIL_InvoiceRefundDetail], [dbo].[BIL_Transaction_POS], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachPhieuThuTheoNgay,87723415,0,"[dbo].[BIL_Invoice], [dbo].[BIL_Invoice_Cash], [dbo].[BIL_Invoice_Credit], [dbo].[BIL_Invoice_PTTT_Link], [dbo].[BIL_Invoice_QAPAY], [dbo].[BIL_Invoice_Transfer], [dbo].[BIL_Invoice_Voucher], [dbo].[BIL_InvoiceRefund], [dbo].[BIL_Transaction_POS], [dbo].[MDM_Patient]",,CHUA_CO,,,,,,,,,
dbo,ws_API_DanhSachPhuLucHuyTheoNgay,103723472,0,"[dbo].[CN_PhuLucHopDong_Vaccine], [dbo].[Vaccine_HopDong]",,CHUA_CO,,,,,,,,,
